chennai_crime_dataset_high_accuracy_5000_records
crime_id,crime_type,reported_datetime,road_name,latitude,longitude,road_segment_id,lighting,road_type,crime_count_6mo,crime_types_in_area,police_distance_km,cctv_present,eyewitness_reports,victims_count,victims_age_group,victims_gender,severity_level,case_status,primary_evidence,jurisdiction,reported_by,community_reports,safety_score,affected_route_id,affected_segments,proximity_to_route_km,sanitized_description,area_type,hour,month,day_of_week,is_night,is_weekend
crime_3856,theft,2025-05-06 18:20:21,Road_29,13.108628,80.212252,seg_2116,Moderate,Main road,400,"eve_teasing,vandalism,assault",3.2,No,1,3,Mixed,Male,High,Open,CCTV footage,Chennai Central,Citizen App,4,5.636,route_899,seg_3020,1.506,Crime incident reported and under investigation.,medium_crime,5,5,1,1,0
crime_3857,eve_teasing,2025-03-05 18:20:21,Road_4,13.084263,80.191746,seg_4894,Poor,Alley,400,"vandalism,scam,eve_teasing",3.04,No,2,2,Mixed,Mixed,Critical,Under Investigation,Digital trace,Chennai Central,Police Report,10,4.253,route_101,seg_4415;seg_3242;seg_6485;seg_8854,0.856,Crime incident reported and under investigation.,medium_crime,10,3,2,0,0
crime_3858,assault,2025-01-22 18:20:21,Road_84,13.078,80.231886,seg_3112,Good,Highway,50,"eve_teasing,theft",1.55,Yes,4,3,Adult,Female,Medium,Closed - Unsolved,No evidence,Chennai North,Hospital,8,6.441,route_834,seg_7507;seg_7708;seg_4607;seg_4505,0.079,Crime incident reported and under investigation.,low_crime,7,1,2,0,0
crime_3859,rape,2025-03-26 18:20:21,Road_26,13.012709,80.203401,seg_2602,Moderate,Residential,50,scam,1.57,Yes,5,3,Child,Male,Medium,Closed - Arrest,Digital trace,Chennai East,Anonymous Tip,6,6.866,route_638,seg_8682;seg_8536,1.387,Crime incident reported and under investigation.,low_crime,14,3,2,0,0
crime_3860,theft,2025-03-19 18:20:21,Road_65,13.111827,80.183913,seg_7568,Poor,Market street,400,"rape,homicide,assault",2.82,No,1,1,Mixed,Mixed,Low,Open,Witness statements,Chennai West,Anonymous Tip,10,6.308,route_110,seg_6504;seg_9379;seg_5305,0.099,Crime incident reported and under investigation.,medium_crime,18,3,2,0,0
crime_3861,vandalism,2024-11-08 18:20:21,Road_34,13.000087,80.34231,seg_6895,Moderate,Alley,400,scam,3.08,No,2,3,Mixed,Mixed,High,Under Investigation,Forensic samples,Chennai East,Hospital,8,5.897,route_821,seg_1983,0.88,Crime incident reported and under investigation.,medium_crime,0,11,4,1,0
crime_3862,assault,2025-03-10 18:20:21,Road_14,12.985274,80.234756,seg_8968,Moderate,Alley,79,rape,1.26,Yes,5,2,Mixed,Male,High,Closed - Arrest,Forensic samples,Chennai South,Anonymous Tip,11,6.138,route_520,seg_3865,0.125,Crime incident reported and under investigation.,low_crime,2,3,0,1,0
crime_3863,assault,2025-06-21 18:20:21,Road_26,12.975917,80.338482,seg_2053,Poor,Underpass,400,"eve_teasing,assault,robbery",3.41,Yes,4,1,Child,Mixed,Medium,Under Investigation,Digital trace,Chennai East,Hospital,3,4.575,route_840,seg_5893;seg_1332,0.109,Crime incident reported and under investigation.,medium_crime,3,6,5,1,1
crime_3864,murder,2025-03-06 18:20:21,Road_61,12.954057,80.200789,seg_7710,Poor,Residential,400,theft,7.53,No,1,2,Child,Mixed,Critical,Closed - Arrest,Forensic samples,Chennai Central,NGO Report,6,2.09,route_867,seg_8669;seg_2044;seg_6625;seg_2450,0.547,Crime incident reported and under investigation.,high_crime,14,3,3,0,0
crime_3865,rape,2025-04-30 18:20:21,Road_40,13.061139,80.279943,seg_8598,Good,Underpass,50,"scam,eve_teasing",1.68,Yes,4,3,Child,Male,Critical,Closed - Unsolved,Digital trace,Chennai East,Hospital,5,6.935,route_907,seg_9272,0.741,Crime incident reported and under investigation.,low_crime,19,4,2,0,0
crime_3866,scam,2025-08-27 18:20:21,Road_77,13.000478,80.293472,seg_1267,Moderate,Market street,50,vandalism,2.55,Yes,2,2,Child,Female,Low,Closed - Arrest,Digital trace,Chennai Central,NGO Report,7,4.461,route_372,seg_7327;seg_6762,1.924,Crime incident reported and under investigation.,medium_crime,13,8,2,0,0
crime_3867,scam,2025-09-12 18:20:21,Road_39,13.070224,80.273049,seg_6648,Moderate,Alley,50,"rape,robbery,assault",2.62,Yes,1,1,Mixed,Mixed,High,Under Investigation,No evidence,Chennai South,NGO Report,7,6.49,route_251,seg_6354;seg_2647,1.013,Crime incident reported and under investigation.,low_crime,9,9,4,0,0
crime_3868,rape,2025-01-21 18:20:21,Road_66,13.078163,80.291235,seg_4927,Moderate,Highway,400,robbery,1.79,No,2,1,Child,Mixed,Medium,Open,Digital trace,Chennai North,Citizen App,5,8.43,route_210,seg_4678;seg_2609,0.046,Crime incident reported and under investigation.,low_crime,3,1,1,1,0
crime_3869,eve_teasing,2025-08-01 18:20:21,Road_5,13.102615,80.266236,seg_8045,Good,Residential,50,"robbery,homicide,scam",0.75,Yes,3,2,Adult,Female,Medium,Open,Digital trace,Chennai South,Citizen App,7,8.886,route_550,seg_9085;seg_2290;seg_1027,1.139,Crime incident reported and under investigation.,very_low_crime,10,8,4,0,0
crime_3870,homicide,2025-08-09 18:20:21,Road_92,13.127453,80.220839,seg_1824,Moderate,Residential,400,"eve_teasing,assault,scam",2.93,No,2,2,Child,Male,Medium,Closed - Unsolved,Forensic samples,Chennai East,NGO Report,10,6.127,route_358,seg_5073;seg_1869,1.202,Crime incident reported and under investigation.,medium_crime,2,8,5,1,1
crime_3871,burglary,2025-05-28 18:20:21,Road_41,12.96239,80.294033,seg_3691,Moderate,Alley,400,"eve_teasing,burglary",3.66,No,0,1,Adult,Mixed,Medium,Open,Digital trace,Chennai North,Hospital,1,5.981,route_369,seg_4017;seg_5752;seg_4093;seg_5885,1.332,Crime incident reported and under investigation.,medium_crime,22,5,2,1,0
crime_3872,assault,2025-05-13 18:20:21,Road_54,13.021218,80.29654,seg_1193,Moderate,Residential,50,"rape,vandalism",1.14,Yes,0,3,Child,Male,Critical,Under Investigation,Digital trace,Chennai Central,Hospital,5,8.441,route_411,seg_6213,1.197,Crime incident reported and under investigation.,low_crime,7,5,1,0,0
crime_3873,burglary,2025-10-30 18:20:21,Road_20,13.051843,80.242578,seg_4733,Moderate,Underpass,129,theft,2.99,Yes,2,1,Mixed,Female,Medium,Under Investigation,Forensic samples,Chennai West,Police Report,9,7.132,route_419,seg_1046;seg_9687,0.8,Crime incident reported and under investigation.,low_crime,4,10,3,1,0
crime_3874,vandalism,2024-11-20 18:20:21,Road_52,13.137381,80.273571,seg_5948,Good,Residential,50,"vandalism,assault",0.68,Yes,1,1,Mixed,Mixed,Critical,Open,Forensic samples,Chennai North,Hospital,0,8.814,route_887,seg_3590;seg_4488;seg_4300,0.336,Crime incident reported and under investigation.,very_low_crime,3,11,2,1,0
crime_3875,theft,2025-04-19 18:20:21,Road_35,13.011181,80.253401,seg_8348,Good,Main road,400,"murder,scam,rape",1.89,No,4,1,Mixed,Female,Critical,Closed - Unsolved,No evidence,Chennai Central,Police Report,3,8.077,route_703,seg_7071,0.242,Crime incident reported and under investigation.,low_crime,5,4,5,1,1
crime_3876,theft,2024-12-25 18:20:21,Road_76,13.052987,80.265023,seg_5185,Good,Main road,73,"rape,eve_teasing",2.87,Yes,1,1,Adult,Male,High,Closed - Unsolved,Forensic samples,Chennai West,Hospital,0,6.92,route_936,seg_1737;seg_3566;seg_1662,1.64,Crime incident reported and under investigation.,low_crime,23,12,2,1,0
crime_3877,assault,2025-09-24 18:20:21,Road_56,13.072435,80.283381,seg_2996,Good,Market street,50,robbery,1.32,Yes,5,3,Child,Female,High,Open,Witness statements,Chennai West,Anonymous Tip,6,7.968,route_868,seg_2073,1.509,Crime incident reported and under investigation.,low_crime,7,9,2,0,0
crime_3878,homicide,2025-05-04 18:20:21,Road_35,13.059461,80.210831,seg_5964,Moderate,Alley,123,"burglary,murder,eve_teasing",2.95,Yes,1,1,Adult,Male,Medium,Under Investigation,CCTV footage,Chennai West,Police Report,0,5.797,route_827,seg_3251;seg_9603;seg_4348,0.057,Crime incident reported and under investigation.,medium_crime,7,5,6,0,1
crime_3879,rape,2025-02-11 18:20:21,Road_63,13.083095,80.303522,seg_4212,Good,Alley,50,"murder,vandalism,scam",0.72,Yes,4,3,Child,Male,High,Closed - Arrest,Witness statements,Chennai South,Citizen App,8,8.99,route_568,seg_7161,0.664,Crime incident reported and under investigation.,very_low_crime,8,2,1,0,0
crime_3880,vandalism,2024-12-30 18:20:21,Road_83,12.965819,80.276327,seg_3532,Good,Market street,50,"murder,eve_teasing",2.02,Yes,2,2,Child,Female,Critical,Open,Digital trace,Chennai North,NGO Report,7,7.429,route_884,seg_6041,0.761,Crime incident reported and under investigation.,low_crime,18,12,0,0,0
crime_3881,burglary,2025-02-07 18:20:21,Road_59,12.959876,80.311916,seg_2305,Poor,Underpass,354,eve_teasing,2.79,Yes,0,2,Adult,Female,Critical,Closed - Unsolved,Witness statements,Chennai West,Anonymous Tip,0,6.033,route_158,seg_4765;seg_1264;seg_2895;seg_4046,0.159,Crime incident reported and under investigation.,medium_crime,2,2,4,1,0
crime_3882,vandalism,2025-06-15 18:20:21,Road_51,13.077898,80.306017,seg_2781,Moderate,Residential,327,vandalism,2.45,No,3,2,Mixed,Male,Critical,Closed - Arrest,CCTV footage,Chennai South,Anonymous Tip,10,8.479,route_609,seg_8027,0.958,Crime incident reported and under investigation.,low_crime,17,6,6,0,1
crime_3883,robbery,2025-04-26 18:20:21,Road_49,13.113946,80.207633,seg_4826,Moderate,Alley,400,burglary,2.2,Yes,3,2,Adult,Mixed,Medium,Under Investigation,Witness statements,Chennai Central,NGO Report,6,5.403,route_305,seg_4814;seg_5175;seg_5903,1.475,Crime incident reported and under investigation.,medium_crime,6,4,5,1,1
crime_3884,assault,2025-01-08 18:20:21,Road_29,13.058735,80.236814,seg_7021,Good,Highway,72,"homicide,robbery,scam",1.63,No,0,3,Child,Female,Low,Closed - Unsolved,Witness statements,Chennai Central,Hospital,3,7.7,route_414,seg_5545;seg_6897,1.367,Crime incident reported and under investigation.,low_crime,12,1,2,0,0
crime_3885,robbery,2025-03-30 18:20:21,Road_100,13.03087,80.265588,seg_4934,Good,Underpass,118,"theft,scam,eve_teasing",2.17,Yes,0,1,Adult,Male,Medium,Under Investigation,Digital trace,Chennai North,Hospital,2,6.935,route_369,seg_3443;seg_1514;seg_6629,1.949,Crime incident reported and under investigation.,low_crime,4,3,6,1,1
crime_3886,murder,2025-04-28 18:20:21,Road_69,13.023205,80.254433,seg_1821,Moderate,Highway,131,robbery,1.73,No,0,2,Child,Male,Medium,Under Investigation,CCTV footage,Chennai South,Hospital,11,7.071,route_921,seg_6008;seg_2831;seg_1137,1.236,Crime incident reported and under investigation.,low_crime,16,4,0,0,0
crime_3887,homicide,2025-03-06 18:20:21,Road_50,13.080872,80.294834,seg_3521,Good,Market street,50,robbery,0.54,Yes,3,1,Mixed,Mixed,Critical,Open,Digital trace,Chennai West,Hospital,6,9.332,route_227,seg_8126,1.86,Crime incident reported and under investigation.,very_low_crime,7,3,3,0,0
crime_3888,theft,2025-04-30 18:20:21,Road_21,12.956002,80.283845,seg_4413,Moderate,Market street,223,"eve_teasing,assault,theft",2.75,Yes,1,3,Child,Male,Critical,Closed - Arrest,Digital trace,Chennai North,Anonymous Tip,8,5.406,route_931,seg_5424;seg_4720;seg_1323;seg_3116,0.045,Crime incident reported and under investigation.,medium_crime,22,4,2,1,0
crime_3889,assault,2025-01-02 18:20:21,Road_18,13.088606,80.204774,seg_4699,Moderate,Main road,400,scam,3.26,No,3,2,Mixed,Mixed,Medium,Under Investigation,Forensic samples,Chennai South,Police Report,10,6.445,route_663,seg_8465;seg_2132;seg_5482;seg_6202,1.607,Crime incident reported and under investigation.,medium_crime,2,1,3,1,0
crime_3890,rape,2025-08-19 18:20:21,Road_52,13.047041,80.315366,seg_1000,Moderate,Underpass,142,"robbery,theft,vandalism",2.82,No,1,3,Child,Male,Critical,Closed - Unsolved,Witness statements,Chennai North,Anonymous Tip,0,6.09,route_375,seg_8499;seg_9687;seg_8597,0.694,Crime incident reported and under investigation.,low_crime,14,8,1,0,0
crime_3891,murder,2025-06-08 18:20:21,Road_64,12.992946,80.291314,seg_1438,Poor,Market street,400,"murder,theft,homicide",2.64,Yes,5,3,Adult,Male,High,Closed - Arrest,No evidence,Chennai South,NGO Report,6,6.323,route_279,seg_8315;seg_9678,1.853,Crime incident reported and under investigation.,medium_crime,2,6,6,1,1
crime_3892,murder,2025-08-28 18:20:21,Road_2,13.044124,80.231785,seg_8466,Moderate,Highway,52,"rape,assault,homicide",2.81,Yes,4,3,Child,Male,High,Closed - Arrest,Forensic samples,Chennai North,Hospital,12,7.714,route_985,seg_4870;seg_6121;seg_9619;seg_2926,1.312,Crime incident reported and under investigation.,low_crime,15,8,3,0,0
crime_3893,assault,2025-04-20 18:20:21,Road_34,12.99593,80.312144,seg_2655,Moderate,Underpass,400,"scam,eve_teasing",3.64,No,5,1,Child,Male,Medium,Open,CCTV footage,Chennai East,Police Report,10,4.915,route_231,seg_3461;seg_9799;seg_4298,1.543,Crime incident reported and under investigation.,medium_crime,20,4,6,1,1
crime_3894,rape,2025-03-08 18:20:21,Road_22,13.080083,80.182928,seg_8135,Moderate,Residential,400,robbery,2.93,No,0,2,Child,Female,Medium,Open,Witness statements,Chennai North,Hospital,9,4.513,route_252,seg_7801;seg_4115;seg_9006;seg_7145,0.939,Crime incident reported and under investigation.,medium_crime,17,3,5,0,1
crime_3895,vandalism,2025-03-09 18:20:21,Road_5,12.990033,80.213745,seg_2681,Good,Residential,50,vandalism,2.7,Yes,4,2,Mixed,Female,Low,Under Investigation,CCTV footage,Chennai Central,Anonymous Tip,4,7.855,route_377,seg_8394,1.434,Crime incident reported and under investigation.,low_crime,7,3,6,0,1
crime_3896,robbery,2025-01-18 18:20:21,Road_29,12.971287,80.192785,seg_1277,Poor,Main road,400,"assault,robbery,burglary",6.9,No,1,2,Adult,Female,High,Closed - Unsolved,Witness statements,Chennai East,Police Report,8,1.031,route_784,seg_4946;seg_8229;seg_8261;seg_5624,1.78,Crime incident reported and under investigation.,high_crime,4,1,5,1,1
crime_3897,assault,2025-08-01 18:20:21,Road_54,12.967078,80.258235,seg_5654,Moderate,Market street,136,homicide,2.3,No,4,3,Mixed,Male,Critical,Closed - Arrest,Witness statements,Chennai North,Hospital,9,7.85,route_210,seg_3852,1.235,Crime incident reported and under investigation.,low_crime,13,8,4,0,0
crime_3898,vandalism,2025-05-28 18:20:21,Road_44,13.058472,80.236679,seg_9572,Good,Market street,50,"rape,burglary,murder",1.02,Yes,1,2,Child,Male,Critical,Closed - Unsolved,Witness statements,Chennai South,Hospital,8,7.019,route_330,seg_9527;seg_8753,0.762,Crime incident reported and under investigation.,low_crime,9,5,2,0,0
crime_3899,assault,2025-02-26 18:20:21,Road_99,13.119288,80.23774,seg_2461,Moderate,Residential,98,"burglary,rape",2.42,Yes,0,2,Child,Mixed,Medium,Closed - Arrest,Forensic samples,Chennai East,Anonymous Tip,0,7.799,route_577,seg_2622;seg_1268,0.239,Crime incident reported and under investigation.,low_crime,23,2,2,1,0
crime_3900,assault,2024-12-04 18:20:21,Road_65,12.967283,80.332983,seg_9158,Moderate,Highway,400,theft,2.77,No,0,2,Adult,Mixed,Critical,Closed - Unsolved,Witness statements,Chennai North,Citizen App,6,4.442,route_649,seg_2945,0.818,Crime incident reported and under investigation.,medium_crime,6,12,2,1,0
crime_3901,theft,2025-01-07 18:20:21,Road_98,13.091764,80.285414,seg_9831,Good,Residential,50,"rape,homicide,vandalism",0.36,Yes,4,2,Mixed,Mixed,Medium,Closed - Arrest,Digital trace,Chennai South,Police Report,0,8.69,route_203,seg_3804;seg_9340;seg_5546;seg_1583,0.991,Crime incident reported and under investigation.,very_low_crime,3,1,1,1,0
crime_3902,rape,2025-05-06 18:20:21,Road_33,13.043104,80.297941,seg_1669,Good,Alley,57,"vandalism,burglary,assault",1.61,Yes,5,1,Child,Mixed,Low,Closed - Arrest,Witness statements,Chennai West,Hospital,6,7.967,route_291,seg_1260;seg_2627;seg_7414,0.24,Crime incident reported and under investigation.,low_crime,22,5,1,1,0
crime_3903,murder,2025-03-18 18:20:21,Road_97,13.095968,80.216611,seg_7247,Moderate,Underpass,400,"scam,burglary,rape",3.63,No,2,2,Adult,Female,Medium,Closed - Unsolved,Forensic samples,Chennai North,Hospital,2,4.388,route_506,seg_8503;seg_7579;seg_4969,0.322,Crime incident reported and under investigation.,medium_crime,4,3,1,1,0
crime_3904,assault,2025-01-13 18:20:21,Road_99,13.001928,80.209217,seg_5024,Moderate,Alley,124,eve_teasing,2.66,No,2,3,Adult,Female,High,Under Investigation,CCTV footage,Chennai North,NGO Report,8,7.818,route_516,seg_2528;seg_6348;seg_2652;seg_6602,1.661,Crime incident reported and under investigation.,low_crime,12,1,0,0,0
crime_3905,homicide,2025-03-21 18:20:21,Road_28,13.044199,80.186646,seg_3927,Good,Market street,50,"burglary,scam,vandalism",2.26,Yes,2,3,Child,Mixed,Medium,Under Investigation,Witness statements,Chennai North,Anonymous Tip,10,7.523,route_253,seg_3283;seg_3729,0.638,Crime incident reported and under investigation.,low_crime,13,3,4,0,0
crime_3906,vandalism,2025-02-20 18:20:21,Road_54,13.055039,80.316236,seg_4289,Moderate,Main road,400,"rape,homicide",2.99,No,3,2,Adult,Male,Medium,Closed - Arrest,Forensic samples,Chennai South,Anonymous Tip,5,6.894,route_244,seg_8622;seg_6686,0.117,Crime incident reported and under investigation.,low_crime,22,2,3,1,0
crime_3907,burglary,2025-04-29 18:20:21,Road_18,13.112613,80.302411,seg_8073,Good,Underpass,50,"eve_teasing,theft",0.62,Yes,5,3,Child,Mixed,High,Closed - Unsolved,Forensic samples,Chennai South,NGO Report,0,9.327,route_512,seg_9048,0.706,Crime incident reported and under investigation.,very_low_crime,8,4,1,0,0
crime_3908,theft,2025-06-06 18:20:21,Road_2,13.132285,80.208471,seg_6876,Moderate,Market street,74,"murder,rape",3.24,Yes,1,3,Child,Mixed,Critical,Under Investigation,CCTV footage,Chennai West,Police Report,9,5.454,route_388,seg_6336;seg_2760,0.049,Crime incident reported and under investigation.,medium_crime,15,6,4,0,0
crime_3909,eve_teasing,2025-01-25 18:20:21,Road_60,13.144746,80.198219,seg_2850,Moderate,Highway,400,"assault,scam,homicide",3.49,Yes,2,1,Child,Male,Critical,Closed - Unsolved,Forensic samples,Chennai East,Citizen App,3,6.032,route_803,seg_3084;seg_1589,1.09,Crime incident reported and under investigation.,medium_crime,23,1,5,1,1
crime_3910,eve_teasing,2025-09-04 18:20:21,Road_44,13.074616,80.279379,seg_6899,Moderate,Underpass,50,"scam,vandalism",1.73,Yes,2,2,Child,Female,Medium,Open,Witness statements,Chennai East,Police Report,4,7.777,route_176,seg_3451;seg_9588;seg_9590;seg_4917,1.977,Crime incident reported and under investigation.,low_crime,10,9,3,0,0
crime_3911,rape,2025-06-09 18:20:21,Road_17,13.113642,80.302071,seg_6239,Good,Residential,50,"vandalism,robbery,murder",0.42,Yes,5,1,Adult,Male,Medium,Open,CCTV footage,Chennai Central,NGO Report,2,9.389,route_429,seg_6873;seg_8277,0.537,Crime incident reported and under investigation.,very_low_crime,22,6,0,1,0
crime_3912,homicide,2025-02-18 18:20:21,Road_1,13.088253,80.218475,seg_6907,Poor,Highway,400,"eve_teasing,robbery,homicide",3.81,Yes,2,3,Mixed,Female,High,Closed - Unsolved,Witness statements,Chennai Central,Police Report,5,6.115,route_168,seg_2030;seg_9301;seg_3449;seg_9401,0.668,Crime incident reported and under investigation.,medium_crime,20,2,1,1,0
crime_3913,scam,2025-01-22 18:20:21,Road_46,13.043189,80.322634,seg_4539,Good,Underpass,62,burglary,2.92,Yes,5,1,Mixed,Male,Low,Open,CCTV footage,Chennai East,Hospital,2,7.846,route_323,seg_5377;seg_3182,1.063,Crime incident reported and under investigation.,low_crime,21,1,2,1,0
crime_3914,burglary,2025-04-15 18:20:21,Road_58,13.078271,80.277729,seg_1973,Moderate,Main road,50,murder,1.18,Yes,2,3,Adult,Male,Medium,Open,Digital trace,Chennai North,Police Report,6,6.081,route_941,seg_9330;seg_2430,0.869,Crime incident reported and under investigation.,low_crime,16,4,1,0,0
crime_3915,assault,2025-08-25 18:20:21,Road_70,13.077087,80.229647,seg_7306,Moderate,Market street,400,scam,3.27,No,4,2,Mixed,Mixed,High,Closed - Arrest,Digital trace,Chennai East,Anonymous Tip,7,4.238,route_134,seg_3681;seg_9986;seg_3644,0.925,Crime incident reported and under investigation.,medium_crime,20,8,0,1,0
